date,tavg,tmax,tmin
1960-10-23,56.5,60.0,53.0
1960-10-24,55.0,60.0,50.0
1960-10-25,55.5,58.0,53.0
1960-10-26,51.0,54.0,48.0
1960-10-27,49.5,53.0,46.0
1960-10-28,46.5,54.0,39.0
1960-10-29,45.5,51.0,40.0
1960-10-30,48.5,52.0,45.0
1960-10-31,52.0,60.0,44.0
1960-11-01,50.0,55.0,45.0
1960-11-02,48.5,51.0,46.0
1960-11-03,43.5,49.0,38.0
1960-11-04,44.0,51.0,37.0
1960-11-05,43.5,51.0,36.0
1960-11-06,41.5,45.0,38.0
1960-11-07,45.0,50.0,40.0
1960-11-08,45.5,50.0,41.0
1960-11-09,45.0,48.0,42.0
1960-11-10,44.5,47.0,42.0
1960-11-11,46.0,51.0,41.0
1960-11-12,44.5,51.0,38.0
1960-11-13,45.0,51.0,39.0
1960-11-14,43.0,48.0,38.0
1960-11-15,43.5,47.0,40.0
1960-11-16,45.0,50.0,40.0
1960-11-17,49.5,55.0,44.0
1960-11-18,50.0,53.0,47.0
1960-11-19,47.5,50.0,45.0
1960-11-20,46.0,49.0,43.0
1960-11-21,40.0,44.0,36.0
1960-11-22,41.0,47.0,35.0
1960-11-23,42.5,47.0,38.0
1960-11-24,44.0,47.0,41.0
1960-11-25,42.5,46.0,39.0
1960-11-26,41.5,45.0,38.0
1960-11-27,41.5,45.0,38.0
1960-11-28,42.5,48.0,37.0
1960-11-29,44.0,50.0,38.0
1960-11-30,47.5,53.0,42.0
1960-12-01,50.5,53.0,48.0
1960-12-02,40.5,49.0,32.0
1960-12-03,42.5,47.0,38.0
1960-12-04,37.0,44.0,30.0
1960-12-05,36.5,41.0,32.0
1960-12-06,35.0,42.0,28.0
1960-12-07,34.5,41.0,28.0
1960-12-08,36.5,39.0,34.0
1960-12-09,38.5,45.0,32.0
1960-12-10,41.5,48.0,35.0
1960-12-11,43.0,49.0,37.0
1960-12-12,46.5,56.0,37.0
1960-12-13,47.0,49.0,45.0
1960-12-14,40.0,48.0,32.0
1960-12-15,38.0,43.0,33.0
1960-12-16,36.0,41.0,31.0
1960-12-17,43.0,47.0,39.0
1960-12-18,42.5,46.0,39.0
1960-12-19,44.5,49.0,40.0
1960-12-20,44.0,49.0,39.0
1960-12-21,42.5,45.0,40.0
1960-12-22,40.5,46.0,35.0
1960-12-23,37.5,43.0,32.0
1960-12-24,41.5,45.0,38.0
1960-12-25,44.0,49.0,39.0
1960-12-26,43.0,47.0,39.0
1960-12-27,38.0,42.0,34.0
1960-12-28,36.5,41.0,32.0
1960-12-29,35.5,40.0,31.0
1960-12-30,39.0,41.0,37.0
1960-12-31,39.0,42.0,36.0
1961-01-01,37.5,41.0,34.0
1961-01-02,39.5,44.0,35.0
1961-01-03,38.0,43.0,33.0
1961-01-04,40.5,44.0,37.0
1961-01-05,41.0,43.0,39.0
1961-01-06,40.0,43.0,37.0
1961-01-07,44.5,51.0,38.0
1961-01-08,41.0,44.0,38.0
1961-01-09,45.0,49.0,41.0
1961-01-10,48.0,53.0,43.0
1961-01-11,48.5,54.0,43.0
1961-01-12,46.0,49.0,43.0
1961-01-13,45.0,49.0,41.0
1961-01-14,48.5,53.0,44.0
1961-01-15,50.0,53.0,47.0
1961-01-16,44.0,48.0,40.0
1961-01-17,44.5,47.0,42.0
1961-01-18,43.0,48.0,38.0
1961-01-19,41.0,48.0,34.0
1961-01-20,40.0,48.0,32.0
1961-01-21,35.0,38.0,32.0
1961-01-22,34.5,38.0,31.0
1961-01-23,36.5,42.0,31.0
1961-01-24,36.5,39.0,34.0
1961-01-25,34.5,38.0,31.0
1961-01-26,32.0,35.0,29.0
1961-01-27,30.5,36.0,25.0
1961-01-28,31.5,37.0,26.0
1961-01-29,35.5,46.0,25.0
1961-01-30,46.0,58.0,34.0
1961-01-31,48.5,53.0,44.0
1961-02-01,48.5,55.0,42.0
1961-02-02,46.0,51.0,41.0
1961-02-03,43.5,46.0,41.0
1961-02-04,44.5,48.0,41.0
1961-02-05,56.0,56.0,44.5
1961-02-06,52.0,56.0,48.0
1961-02-07,42.0,52.0,42.0
1961-02-08,45.5,48.0,43.0
1961-02-09,45.0,49.0,41.0
1961-02-10,42.0,49.0,35.0
1961-02-11,52.0,52.0,36.5
1961-02-12,38.0,49.0,38.0
1961-02-13,42.5,46.0,39.0
1961-02-14,37.0,47.0,37.0
1961-02-15,45.0,48.0,42.0
1961-02-16,37.5,41.0,34.0
1961-02-17,37.0,41.0,33.0
1961-02-18,37.5,41.0,34.0
1961-02-19,40.5,47.0,34.0
1961-02-20,46.0,50.0,42.0
1961-02-21,45.5,52.0,39.0
1961-02-22,45.5,52.0,39.0
1961-02-23,41.5,45.0,38.0
1961-02-24,43.0,46.0,40.0
1961-02-25,46.0,46.0,37.0
1961-02-26,40.0,46.0,34.0
1961-02-27,39.0,45.0,33.0
1961-02-28,44.5,49.0,40.0
1961-03-01,44.5,50.0,39.0
1961-03-02,34.0,45.5,34.0
1961-03-03,36.5,41.0,32.0
1961-03-04,36.0,41.0,31.0
1961-03-05,37.5,44.0,31.0
1961-03-06,36.5,43.0,30.0
1961-03-07,42.0,53.0,31.0
1961-03-08,54.0,54.0,33.0
1961-03-09,35.0,51.5,35.0
1961-03-11,43.5,49.0,38.0
1961-03-12,44.0,49.0,39.0
1961-03-13,44.0,49.0,39.0
1961-03-15,48.5,54.0,43.0
1961-03-16,47.5,54.0,41.0
1961-03-17,47.0,54.0,40.0
1961-03-18,58.0,58.0,40.333333333333336
1961-03-19,55.0,55.0,40.666666666666664
1961-03-20,48.0,55.0,41.0
1961-03-21,53.0,53.0,40.5
1961-03-22,40.0,54.0,40.0
1961-03-23,44.0,55.0,44.0
1961-03-24,49.0,56.0,42.0
1961-03-25,47.0,52.0,42.0
1961-03-26,48.0,53.0,43.0
1961-03-27,54.0,54.0,41.0
1961-03-28,47.0,55.0,39.0
1961-03-29,49.0,55.0,43.0
1961-03-30,48.0,55.0,41.0
1961-03-31,55.0,55.0,44.5
1961-05-01,51.0,54.0,48.0
1961-05-02,52.0,56.0,48.0
1961-05-03,49.5,56.0,43.0
1961-05-04,48.5,56.0,41.0
1961-05-05,49.0,53.0,45.0
1961-05-06,52.0,58.0,46.0
1961-05-07,53.0,60.0,46.0
1961-05-08,46.0,60.5,46.0
1961-05-09,54.0,61.0,47.0
1961-05-10,53.5,59.0,48.0
1961-05-11,51.5,56.0,47.0
1961-05-12,51.5,56.0,47.0
1961-05-13,46.0,50.0,42.0
1961-05-14,50.0,58.0,42.0
1961-05-15,55.0,64.0,46.0
1961-05-16,56.0,67.0,45.0
1961-05-17,61.0,70.0,52.0
1961-05-18,61.5,73.0,50.0
1961-05-19,65.0,79.0,51.0
1961-05-20,79.0,79.0,51.0
1961-05-21,60.0,69.0,51.0
1961-05-22,59.5,68.0,51.0
1961-05-23,56.5,63.0,50.0
1961-05-24,55.0,62.0,48.0
1961-05-25,56.5,65.0,48.0
1961-05-26,55.5,64.0,47.0
1961-05-27,56.0,65.0,47.0
1961-05-28,57.0,68.0,46.0
1961-05-29,57.0,69.0,45.0
1961-05-30,61.0,69.0,53.0
1961-05-31,58.5,67.0,50.0
1961-06-01,62.0,73.0,51.0
1961-06-02,65.5,77.0,54.0
1961-06-03,64.5,75.0,54.0
1961-06-04,64.0,76.0,52.0
1961-06-05,63.5,76.0,51.0
1961-06-06,59.0,64.0,54.0
1961-06-07,58.0,64.0,52.0
1961-06-08,58.0,66.0,50.0
1961-06-09,56.0,61.0,51.0
1961-06-10,57.0,63.0,51.0
1961-06-11,57.5,64.0,51.0
1961-06-12,59.0,66.0,52.0
1961-06-13,62.0,75.0,49.0
1961-06-14,63.0,73.0,53.0
1961-06-15,69.5,75.0,64.0
1961-06-16,63.5,73.0,54.0
1961-06-17,64.0,74.0,54.0
1961-06-18,67.5,76.0,59.0
1961-06-19,64.5,72.0,57.0
1961-06-20,62.0,70.0,54.0
1961-06-21,61.0,70.0,52.0
1961-06-22,62.0,72.0,52.0
1961-06-23,65.0,75.0,55.0
1961-06-24,62.5,73.0,52.0
1961-06-25,62.0,72.0,52.0
1961-06-26,62.5,74.0,51.0
1961-06-27,63.5,72.0,55.0
1961-06-28,62.0,73.0,51.0
1961-06-29,61.5,71.0,52.0
1961-06-30,60.5,70.0,51.0
1961-07-01,64.5,72.0,57.0
1961-07-02,65.5,78.0,53.0
1961-07-03,63.0,75.0,51.0
1961-07-04,66.0,75.0,57.0
1961-07-05,57.5,59.0,56.0
1961-07-06,60.0,65.0,55.0
1961-07-07,64.5,73.0,56.0
1961-07-08,60.5,69.0,52.0
1961-07-09,65.0,74.0,56.0
1961-07-10,63.5,72.0,55.0
1961-07-11,68.5,80.0,57.0
1961-07-12,69.5,88.0,51.0
1961-07-13,74.0,86.0,62.0
1961-07-14,76.0,88.0,64.0
1961-07-15,70.0,80.0,60.0
1961-07-16,65.0,70.0,60.0
1961-07-17,67.5,74.0,61.0
1961-07-18,67.5,76.0,59.0
1961-07-19,65.0,72.0,58.0
1961-07-20,66.0,72.0,60.0
1961-07-21,66.0,73.0,59.0
1961-07-22,67.0,73.0,61.0
1961-07-23,62.0,64.0,60.0
1961-07-24,61.0,64.0,58.0
1961-07-25,63.5,66.0,61.0
1961-07-26,67.5,75.0,60.0
1961-07-27,64.0,72.0,56.0
1961-07-28,61.0,66.0,56.0
1961-07-29,64.0,74.0,54.0
1961-07-30,65.5,77.0,54.0
1961-07-31,65.5,75.0,56.0
1961-08-01,66.5,81.0,52.0
1961-08-02,67.5,80.0,55.0
1961-08-03,63.5,75.0,52.0
1961-08-04,68.0,81.0,55.0
1961-08-05,63.0,74.0,52.0
1961-08-06,64.0,74.0,54.0
1961-08-07,63.0,73.0,53.0
1961-08-08,65.0,75.0,55.0
1961-08-09,66.0,75.0,57.0
1961-08-10,69.5,82.0,57.0
1961-08-11,71.0,83.0,59.0
1961-08-12,69.0,82.0,56.0
1961-08-13,65.5,75.0,56.0
1961-08-14,64.5,78.0,51.0
1961-08-15,66.5,79.0,54.0
1961-08-16,58.5,64.0,53.0
1961-08-17,65.0,74.0,56.0
1961-08-18,63.5,73.0,54.0
1961-08-19,64.5,75.0,54.0
1961-08-20,65.0,75.0,55.0
1961-08-21,66.5,76.0,57.0
1961-08-22,65.0,76.0,54.0
1961-08-23,65.5,77.0,54.0
1961-08-24,64.5,75.0,54.0
1961-08-25,65.0,76.0,54.0
1961-08-26,66.0,74.0,58.0
1961-08-27,62.5,71.0,54.0
1961-08-28,61.0,72.0,50.0
1961-08-29,61.5,73.0,50.0
1961-08-30,56.5,69.0,44.0
1961-08-31,61.0,72.0,50.0
1961-09-01,60.5,72.0,49.0
1961-09-02,57.5,61.0,54.0
1961-09-03,57.0,68.0,46.0
1961-09-04,58.5,67.0,50.0
1961-09-05,61.0,72.0,50.0
1961-09-06,60.0,68.0,52.0
1961-09-07,56.5,65.0,48.0
1961-09-08,57.5,66.0,49.0
1961-09-09,57.5,66.0,49.0
1961-09-10,57.5,65.0,50.0
1961-09-11,59.5,70.0,49.0
1961-09-12,63.5,74.0,53.0
1961-09-13,63.5,72.0,55.0
1961-09-14,63.0,74.0,52.0
1961-09-15,62.0,68.0,56.0
1961-09-16,62.0,69.0,55.0
1961-09-17,60.5,68.0,53.0
1961-09-18,59.5,67.0,52.0
1961-09-19,57.5,65.0,50.0
1961-09-20,54.5,60.0,49.0
1961-09-21,52.0,61.0,43.0
1961-09-22,52.5,62.0,43.0
1961-09-23,55.5,65.0,46.0
1961-09-24,51.0,58.0,44.0
1961-09-25,53.0,63.0,43.0
1961-09-26,51.0,59.0,43.0
1961-09-27,53.0,60.0,46.0
1961-09-28,53.5,59.0,48.0
1961-09-29,47.5,55.0,40.0
1961-09-30,47.5,56.0,39.0
1961-10-01,49.0,57.0,41.0
1961-10-02,50.0,60.0,40.0
1961-10-03,51.5,61.0,42.0
1961-10-04,52.0,62.0,42.0
1961-10-05,55.0,65.0,45.0
1961-10-06,58.5,65.0,52.0
1961-10-07,53.5,61.0,46.0
1961-10-08,52.5,62.0,43.0
1961-10-09,51.0,58.0,44.0
1961-10-10,53.0,59.0,47.0
1961-10-11,51.5,58.0,45.0
1961-10-12,51.0,58.0,44.0
1961-10-13,58.0,69.0,47.0
1961-10-14,53.5,60.0,47.0
1961-10-15,55.5,69.0,42.0
1961-10-16,51.5,60.0,43.0
1961-10-17,50.0,58.0,42.0
1961-10-18,48.0,55.0,41.0
1961-10-19,51.0,58.0,44.0
1961-10-20,47.0,50.0,44.0
1961-10-21,43.5,47.0,40.0
1961-10-22,40.5,46.0,35.0
1961-10-23,44.5,49.0,40.0
1961-10-24,45.5,51.0,40.0
1961-10-25,46.5,53.0,40.0
1961-10-26,47.0,51.0,43.0
1961-10-27,46.0,50.0,42.0
1961-10-28,39.0,46.0,32.0
1961-10-29,40.5,50.0,31.0
1961-10-30,45.5,54.0,37.0
1961-10-31,44.0,48.0,40.0
1961-11-01,45.0,54.0,36.0
1961-11-02,40.5,46.0,35.0
1961-11-03,43.5,54.0,33.0
1961-11-04,43.0,52.0,34.0
1961-11-05,41.5,51.0,32.0
1961-11-06,45.5,52.0,39.0
1961-11-07,47.0,52.0,42.0
1961-11-08,47.0,53.0,41.0
1961-11-09,47.0,54.0,40.0
1961-11-10,48.0,53.0,43.0
1961-11-11,45.0,51.0,39.0
1961-11-12,41.0,46.0,36.0
1961-11-13,42.0,48.0,36.0
1961-11-14,44.5,50.0,39.0
1961-11-15,39.0,46.0,32.0
1961-11-16,41.5,49.0,34.0
1961-11-17,39.5,48.0,31.0
1961-11-18,42.0,48.0,36.0
1961-11-19,40.0,45.0,35.0
1961-11-20,38.0,44.0,32.0
1961-11-21,39.5,47.0,32.0
1961-11-22,40.5,46.0,35.0
1961-11-23,40.5,43.0,38.0
1961-11-24,41.5,49.0,34.0
1961-11-25,38.5,44.0,33.0
1961-11-26,41.5,48.0,35.0
1961-11-27,46.0,51.0,41.0
1961-11-28,45.5,49.0,42.0
1961-11-29,46.5,50.0,43.0
1961-11-30,45.5,47.0,44.0
1962-02-03,51.0,51.0,42.0
1962-02-04,45.0,50.0,40.0
1962-02-05,40.5,46.0,35.0
1962-02-06,44.0,52.0,36.0
1962-02-07,47.0,52.0,42.0
1962-02-08,46.0,52.0,40.0
1962-02-09,45.5,50.0,41.0
1962-02-10,45.5,47.0,44.0
1962-02-11,39.0,45.0,33.0
1962-02-12,42.5,52.0,33.0
1962-02-13,46.5,53.0,40.0
1962-02-14,49.5,56.0,43.0
1962-02-15,41.0,47.0,35.0
1962-02-16,45.0,53.0,37.0
1962-02-17,45.0,53.0,37.0
1962-02-18,46.5,52.0,41.0
1962-02-19,45.0,50.0,40.0
1962-02-20,41.5,46.0,37.0
1962-02-21,40.5,49.0,32.0
1962-02-22,40.5,49.0,32.0
1962-02-23,42.5,50.0,35.0
1962-02-24,39.5,46.0,33.0
1962-02-25,35.0,40.0,30.0
1962-02-26,35.5,42.0,29.0
1962-02-27,32.5,41.0,24.0
1962-02-28,32.0,40.0,24.0
1962-03-01,35.5,42.0,29.0
1962-03-02,34.0,39.0,29.0
1962-03-03,33.5,38.0,29.0
1962-03-04,35.0,43.0,27.0
1962-03-05,35.5,42.0,29.0
1962-03-06,36.5,44.0,29.0
1962-03-07,41.0,50.0,32.0
1962-03-08,39.0,47.0,31.0
1962-03-09,40.5,49.0,32.0
1962-03-10,40.0,47.0,33.0
1962-03-11,39.0,48.0,30.0
1962-03-12,42.0,49.0,35.0
1962-03-13,37.0,41.0,33.0
1962-03-14,43.0,53.0,33.0
1962-03-15,47.0,54.0,40.0
1962-03-16,48.5,56.0,41.0
1962-03-17,48.0,58.0,38.0
1962-03-18,46.5,55.0,38.0
1962-03-19,43.0,48.0,38.0
1962-03-20,41.0,45.0,37.0
1962-03-21,39.0,44.0,34.0
1962-03-22,41.5,47.0,36.0
1962-03-23,41.0,46.0,36.0
1962-03-24,42.5,45.0,40.0
1962-03-25,39.0,50.0,28.0
1962-03-26,45.5,51.0,40.0
1962-03-27,45.0,55.0,35.0
1962-03-28,47.0,56.0,38.0
1962-03-29,46.5,58.0,35.0
1962-03-30,46.5,59.0,34.0
1962-03-31,49.0,62.0,36.0
1962-04-01,46.0,50.0,42.0
1962-04-02,45.0,51.0,39.0
1962-04-03,46.0,55.0,37.0
1962-04-04,46.5,56.0,37.0
1962-04-05,46.5,50.0,43.0
1962-04-06,45.5,51.0,40.0
1962-04-07,47.5,55.0,40.0
1962-04-08,49.0,58.0,40.0
1962-04-09,48.0,55.0,41.0
1962-04-10,49.0,53.0,45.0
1962-04-11,46.0,54.0,38.0
1962-04-12,50.0,59.0,41.0
1962-04-13,46.5,50.0,43.0
1962-04-14,48.0,53.0,43.0
1962-04-15,50.0,62.0,38.0
1962-04-16,44.5,57.0,32.0
1962-04-17,49.5,55.0,44.0
1962-04-18,48.0,54.0,42.0
1962-04-19,49.0,54.0,44.0
1962-04-20,50.5,55.0,46.0
1962-04-21,47.0,52.0,42.0
1962-04-22,52.5,59.0,46.0
1962-04-23,45.0,55.0,35.0
1962-04-24,45.0,58.0,32.0
1962-04-25,50.5,61.0,40.0
1962-04-26,55.5,64.0,47.0
1962-04-27,57.0,64.0,50.0
1962-04-28,49.5,57.0,42.0
1962-04-29,51.5,61.0,42.0
1962-04-30,49.0,55.0,43.0
1962-05-01,47.5,53.0,42.0
1962-05-02,48.0,55.0,41.0
1962-05-03,46.5,53.0,40.0
1962-05-04,47.5,53.0,42.0
1962-05-05,39.0,56.5,39.0
1962-05-06,51.5,60.0,43.0
1962-05-07,47.0,53.0,41.0
1962-05-08,51.5,62.0,41.0
1962-05-09,54.0,64.0,44.0
1962-05-10,56.5,67.0,46.0
1962-05-11,56.5,66.0,47.0
1962-05-12,58.5,65.0,52.0
1962-05-13,53.0,61.0,45.0
1962-05-14,54.0,64.0,44.0
1962-05-15,47.5,52.0,43.0
1962-05-16,48.0,52.0,44.0
1962-05-17,47.5,56.0,39.0
1962-05-18,48.5,58.0,39.0
1962-05-19,48.0,54.0,42.0
1962-05-20,52.0,55.0,49.0
1962-05-21,54.0,63.0,45.0
1962-05-22,56.0,65.0,47.0
1962-05-23,55.5,62.0,49.0
1962-05-24,56.0,64.0,48.0
1962-05-25,56.5,62.0,51.0
1962-05-26,57.5,62.0,53.0
1962-05-27,62.5,75.0,50.0
1962-05-28,58.0,64.0,52.0
1962-05-29,59.0,67.0,51.0
1962-05-30,56.0,62.0,50.0
1962-05-31,58.0,64.0,52.0
1962-06-01,59.0,66.0,52.0
1962-06-02,62.5,72.0,53.0
1962-06-03,57.0,65.0,49.0
1962-06-04,59.5,68.0,51.0
1962-06-05,59.5,68.0,51.0
1962-06-06,60.5,71.0,50.0
1962-06-07,63.5,75.0,52.0
1962-06-08,61.0,67.0,55.0
1962-06-09,61.0,66.0,56.0
1962-06-10,59.0,67.0,51.0
1962-06-11,59.5,63.0,56.0
1962-06-12,59.0,68.0,50.0
1962-06-13,57.5,66.0,49.0
1962-06-14,59.0,67.0,51.0
1962-06-15,61.0,69.0,53.0
1962-06-16,61.0,69.0,53.0
1962-06-17,63.5,72.0,55.0
1962-06-18,54.5,61.0,48.0
1962-06-19,59.5,66.0,53.0
1962-06-20,52.5,64.0,41.0
1962-06-21,60.0,67.0,53.0
1962-06-22,59.0,67.0,51.0
1962-06-23,60.5,68.0,53.0
1962-06-24,58.5,67.0,50.0
1962-06-25,57.5,63.0,52.0
1962-06-26,62.0,66.0,58.0
1962-06-27,58.5,65.0,52.0
1962-06-28,60.0,69.0,51.0
1962-06-29,64.0,73.0,55.0
1962-06-30,66.0,76.0,56.0
1962-07-01,68.0,79.0,57.0
1962-07-02,64.5,71.0,58.0
1962-07-03,66.5,77.0,56.0
1962-07-04,66.0,75.0,57.0
1962-07-05,65.5,74.0,57.0
1962-07-06,68.5,79.0,58.0
1962-07-07,65.0,73.0,57.0
1962-07-08,57.5,62.0,53.0
1962-07-09,58.5,62.0,55.0
1962-07-10,59.0,64.0,54.0
1962-07-11,59.0,64.0,54.0
1962-07-12,62.5,71.0,54.0
1962-07-13,64.5,74.0,55.0
1962-07-14,77.0,77.0,57.5
1962-07-15,67.0,74.0,60.0
1962-07-16,63.5,71.0,56.0
1962-07-17,62.5,72.0,53.0
1962-07-18,62.5,70.0,55.0
1962-07-19,60.0,67.0,53.0
1962-07-20,60.0,65.0,55.0
1962-07-21,61.0,66.0,56.0
1962-07-22,63.5,70.0,57.0
1962-07-23,64.0,73.0,55.0
1962-07-24,68.0,79.0,57.0
1962-07-25,68.5,80.0,57.0
1962-07-26,72.5,82.0,63.0
1962-07-27,66.5,73.0,60.0
1962-07-28,67.5,76.0,59.0
1962-07-29,70.0,82.0,58.0
1962-07-30,68.0,84.0,52.0
1962-07-31,71.0,83.0,59.0
1962-08-01,72.0,83.0,61.0
1962-08-02,62.5,73.0,52.0
1962-08-03,63.0,63.0,48.5
1962-08-04,53.5,62.0,45.0
1962-08-05,57.0,70.0,44.0
1962-08-06,64.0,71.0,57.0
1962-08-07,69.5,79.0,60.0
1962-08-08,65.0,65.0,53.0
1962-08-09,61.5,77.0,46.0
1962-08-10,69.5,78.0,61.0
1962-08-11,68.5,78.0,59.0
1962-08-12,69.0,69.0,57.666666666666664
1962-08-13,70.0,70.0,56.333333333333336
1962-08-14,64.0,73.0,55.0
1962-08-15,65.5,75.0,56.0
1962-08-16,61.0,74.0,48.0
1962-08-17,77.0,77.0,54.0
1962-08-18,71.0,82.0,60.0
1962-08-19,71.0,71.0,59.5
1962-08-20,63.5,68.0,59.0
1962-08-21,62.0,71.0,53.0
1962-08-22,66.5,74.0,59.0
1962-08-23,59.5,62.0,57.0
1962-08-24,60.0,60.0,57.0
1962-08-25,60.5,64.0,57.0
1962-08-26,64.0,71.0,57.0
1962-08-27,59.5,66.0,53.0
1962-08-28,57.5,65.0,50.0
1962-08-29,52.0,63.0,41.0
1962-08-30,55.5,62.0,49.0
1962-08-31,61.5,72.0,51.0
1962-09-01,61.0,69.0,53.0
1962-09-02,55.5,59.0,52.0
1962-09-03,54.0,65.0,43.0
1962-09-04,51.0,62.0,40.0
1962-09-05,53.0,64.0,42.0
1962-09-06,57.0,72.0,42.0
1962-09-07,54.5,67.0,42.0
1962-09-08,56.5,65.0,48.0
1962-09-09,60.5,67.0,54.0
1962-09-10,59.0,67.0,51.0
1962-09-11,52.5,60.0,45.0
1962-09-12,60.0,65.0,55.0
1962-09-13,56.5,63.0,50.0
1962-09-14,59.5,65.0,54.0
1962-09-15,58.0,62.0,54.0
1962-09-16,48.0,61.0,35.0
1962-09-17,49.5,64.0,35.0
1962-09-18,55.0,63.0,47.0
1962-09-19,55.0,63.0,47.0
1962-09-20,55.0,61.0,49.0
1962-09-21,58.0,63.0,53.0
1962-09-22,56.0,63.0,49.0
1962-09-23,63.0,68.0,58.0
1962-09-24,51.5,67.0,36.0
1962-09-25,58.5,68.0,49.0
1962-09-26,54.0,60.0,48.0
1962-09-27,54.5,63.0,46.0
1962-09-28,50.5,60.0,41.0
1962-09-29,49.0,57.0,41.0
1962-09-30,56.5,63.0,50.0
1962-10-01,59.0,64.0,54.0
1962-10-02,55.5,64.0,47.0
1962-10-03,50.5,60.0,41.0
1962-10-04,56.0,61.0,51.0
1962-10-05,49.5,59.0,40.0
1962-10-06,56.0,66.0,46.0
1962-10-07,52.0,57.0,47.0
1962-10-08,51.0,56.0,46.0
1962-10-09,56.0,64.0,48.0
1962-10-10,53.5,58.0,49.0
1962-10-11,51.0,61.0,41.0
1962-10-12,50.5,54.0,47.0
1962-10-13,52.0,58.0,46.0
1962-10-14,54.5,58.0,51.0
1962-10-15,50.0,54.0,46.0
1962-10-16,47.5,50.0,45.0
1962-10-17,46.0,51.0,41.0
1962-10-18,49.5,55.0,44.0
1962-10-19,47.5,54.0,41.0
1962-10-20,53.0,56.0,50.0
1962-10-21,58.0,63.0,53.0
1962-10-22,45.0,62.25,45.0
1962-10-23,43.0,61.5,43.0
1962-10-24,41.0,60.75,41.0
1962-10-25,53.0,60.0,46.0
1962-10-26,50.0,59.0,41.0
1962-10-27,52.5,60.0,45.0
1962-10-28,53.0,56.0,50.0
1962-10-29,53.0,55.0,51.0
1962-10-30,50.0,54.0,46.0
1962-10-31,48.5,54.0,43.0
1962-11-02,50.5,55.0,46.0
1962-11-03,44.0,54.0,44.0
1962-11-04,47.5,53.0,42.0
1962-11-05,47.5,61.0,34.0
1962-11-06,48.5,53.0,44.0
1962-11-07,48.0,55.0,41.0
1962-11-08,51.5,53.0,50.0
1962-11-09,51.0,53.0,49.0
1962-11-10,48.0,50.0,46.0
1962-11-11,40.5,51.0,30.0
1962-11-12,37.5,50.0,25.0
1962-11-13,43.5,51.0,36.0
1962-11-14,46.5,48.0,45.0
1962-11-15,45.5,50.0,41.0
1962-11-16,49.5,52.0,47.0
1962-11-17,45.5,49.0,42.0
1962-11-18,44.5,55.0,34.0
1962-11-19,49.5,55.0,44.0
1962-11-20,49.5,50.0,49.0
1962-11-21,42.0,46.0,38.0
1962-11-22,39.0,44.0,34.0
1962-11-23,37.5,43.0,32.0
1962-11-24,39.5,43.0,36.0
1962-11-25,40.0,42.0,38.0
1962-11-26,41.5,46.0,37.0
1962-11-27,40.0,48.0,32.0
1962-11-28,47.0,49.0,45.0
1962-11-29,46.0,53.0,39.0
1962-11-30,46.0,49.0,43.0
1962-12-01,50.0,53.0,47.0
1962-12-02,49.0,54.0,44.0
1962-12-03,50.0,54.0,46.0
1962-12-04,47.5,50.0,45.0
1962-12-05,48.0,50.0,46.0
1962-12-06,47.5,48.0,47.0
1962-12-07,45.0,48.0,42.0
1962-12-08,50.5,58.0,43.0
1962-12-09,47.0,50.0,44.0
1962-12-10,45.5,50.0,41.0
1962-12-11,41.0,44.0,38.0
1962-12-12,38.0,44.0,32.0
1962-12-13,38.5,42.0,35.0
1962-12-14,35.0,40.0,30.0
1962-12-15,35.5,39.0,32.0
1962-12-16,35.0,40.0,30.0
1962-12-17,38.0,42.0,34.0
1962-12-18,39.5,44.0,35.0
1962-12-19,43.5,47.0,40.0
1962-12-20,42.5,45.0,40.0
1962-12-21,39.0,45.0,33.0
1962-12-22,36.5,41.0,32.0
1962-12-23,35.5,38.0,33.0
1962-12-24,36.0,39.0,33.0
1962-12-25,35.5,38.0,33.0
1962-12-26,36.0,38.0,34.0
1962-12-27,35.0,38.0,32.0
1962-12-28,32.5,38.0,27.0
1962-12-29,33.5,40.0,27.0
1962-12-30,35.0,38.0,32.0
1962-12-31,34.0,38.0,30.0
1966-01-01,37.5,45.0,30.0
1966-01-02,35.5,37.0,34.0
1966-01-03,30.5,34.0,27.0
1966-01-04,29.5,34.0,25.0
1966-01-05,31.5,37.0,26.0
1966-01-07,45.5,53.0,38.0
1966-01-08,43.0,46.0,40.0
1966-01-09,39.5,47.0,32.0
1966-01-10,41.0,44.0,38.0
1966-01-11,41.0,44.0,38.0
1966-01-12,43.5,48.0,39.0
1966-01-13,46.5,51.0,42.0
1966-01-14,41.5,45.0,38.0
1966-01-15,39.0,43.0,35.0
1966-01-16,37.0,42.0,32.0
1966-01-17,38.5,42.0,35.0
1966-01-18,37.0,42.0,32.0
1966-01-19,35.5,39.0,32.0
1966-01-20,36.5,41.0,32.0
1966-01-21,36.5,41.0,32.0
1966-01-22,36.5,40.0,33.0
1966-01-23,37.0,40.0,34.0
1966-01-24,33.0,39.0,27.0
1966-01-25,38.5,44.0,33.0
1966-01-26,42.0,47.0,37.0
1966-01-27,43.0,45.0,41.0
1966-01-28,47.0,52.0,42.0
1966-01-29,44.5,49.0,40.0
1966-01-30,45.5,49.0,42.0
1966-01-31,42.0,44.0,40.0
1966-02-01,38.0,44.0,32.0
1966-02-02,39.0,46.0,32.0
